id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,associatedOccurrences,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
36927011,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,971ce7d1-8fcd-4ca5-a782-20df6e247288,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:971ce7d1-8fcd-4ca5-a782-20df6e247288,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927011
36927012,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,67a319eb-4203-4df9-adc3-ba3513a9fb61,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:67a319eb-4203-4df9-adc3-ba3513a9fb61,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927012
36927013,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,96dfd94b-09df-46fa-8817-85d60eb58c50,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:96dfd94b-09df-46fa-8817-85d60eb58c50,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927013
36927014,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,d36232ae-31a7-4b65-b714-76995212f790,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:d36232ae-31a7-4b65-b714-76995212f790,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927014
36927015,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,fdb9dbd9-98ea-4141-b993-9761a39a755b,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:fdb9dbd9-98ea-4141-b993-9761a39a755b,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927015
36927016,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,60326d0d-0ffd-46fc-a157-85195dc6ba32,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:60326d0d-0ffd-46fc-a157-85195dc6ba32,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927016
36927017,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,e3b952ab-e9a5-4161-8a97-1066bc5e0dd5,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:e3b952ab-e9a5-4161-8a97-1066bc5e0dd5,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927017
36927018,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,99c2c0e4-a515-45e1-b6c8-bd73b0763506,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:99c2c0e4-a515-45e1-b6c8-bd73b0763506,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927018
36927019,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,cd2fdbd6-dd71-41fd-b23e-48416d73fc0e,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:cd2fdbd6-dd71-41fd-b23e-48416d73fc0e,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927019
36927020,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,b1bcf000-ce10-4cf4-8a62-64defbf6b870,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:b1bcf000-ce10-4cf4-8a62-64defbf6b870,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927020
36927021,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,3633d71e-7d73-4602-a6f7-7cf8b011a055,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:3633d71e-7d73-4602-a6f7-7cf8b011a055,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927021
36927022,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,706da82b-8a09-484a-9a4a-59583e5fc058,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:706da82b-8a09-484a-9a4a-59583e5fc058,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927022
36927023,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,54cb43bc-8415-4acb-aac3-d16de4a791b2,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Jean_RP,,,,,,,Montgom_BE,,1958-00-00,1958,0,0,,,10/3/1958,,,,,,,Aster,,,,,Male,,,,,"United States",Indiana,Posey,Point,"Hovey Lake",,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:54cb43bc-8415-4acb-aac3-d16de4a791b2,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927023
36927024,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,46554090-fd09-4e5a-9fb2-681a4a27b517,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Mitchell_TB,,,,,,,,,1953-00-00,1953,0,0,,,9/5/1953,,,,,,,,,,,,,,,,,"United States",Indiana,Tippecanoe,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:46554090-fd09-4e5a-9fb2-681a4a27b517,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927024
36927025,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,1df69263-e7c2-491c-8086-e0eccc785fb3,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:1df69263-e7c2-491c-8086-e0eccc785fb3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927025
36927026,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,9fbc290b-9991-466b-831e-d38650541deb,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Chandler_L,,,,,,,Osmun_JV,,1961-00-00,1961,0,0,,,10/1/1961,,,,,,,,,,,,,,,,,"United States",Indiana,Allen,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:9fbc290b-9991-466b-831e-d38650541deb,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927026
36927027,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,213bbcdb-9cb3-4692-abe5-bd9e73ede0d4,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Ascher_JS,,,,,,,,,1963-00-00,1963,0,0,,,10/4/1963,,,,,,,,,,,,Male,,,,,"United States",Indiana,Brown,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:213bbcdb-9cb3-4692-abe5-bd9e73ede0d4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927027
36927028,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,98353493-d8e7-4db6-b893-999159f67563,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,,,,,,1952-00-00,1952,0,0,,,10/3/1952,,,,,,,,,,,,,,,,,"United States",Indiana,Daviess,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:98353493-d8e7-4db6-b893-999159f67563,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927028
36927029,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,3ac8a8c5-447d-493c-8ab4-bc5fc1e115f7,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,,,,,,1952-00-00,1952,0,0,,,10/3/1952,,,,,,,,,,,,,,,,,"United States",Indiana,Daviess,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:3ac8a8c5-447d-493c-8ab4-bc5fc1e115f7,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927029
36927030,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,50362f2c-ecb6-4a30-a031-2a97fe993904,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Jean_RP,,,,,,,,,1962-00-00,1962,0,0,,,9/23/1962,,,,,,,,,,,,Female,,,,,"United States",Indiana,Greene,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:50362f2c-ecb6-4a30-a031-2a97fe993904,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927030
36927031,PU,PERC,,61cff121-261e-4eff-a186-a377f91aa027,PreservedSpecimen,ad8b49a9-8cf8-43bb-91a0-ba7805a3df33,,,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,Jean_RP,,,,,,,,,1963-00-00,1963,0,0,,,10/17/1963,,,,,,,,,,,,Female,,,,,"United States",Indiana,Noble,,,,,,,,,,,,,,,,,,,,,,,"2019-03-10 06:04:09",http://creativecommons.org/publicdomain/zero/1.0/,"Purdue University, Department of Entomology",,urn:uuid:ad8b49a9-8cf8-43bb-91a0-ba7805a3df33,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=36927031
14341630,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:c8d9450a-dda8-416d-ad63-0cc17f888c89,"YPM ENT 705875",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John S. Ascher",,,,"Animals and Plants: Invertebrates - Insects",,,"Lewis Thompson",,1982-10-04,1982,10,4,277,,1982-10-4,"ENT number 705875; lot count 1",,,,,"{ ""irn"": ""1199531"", ""solr_long_lat"": ""-72.987797,41.368493"" }",,,,,,,1,,,,"United States",Connecticut,"New Haven County",,"Northeast Woodbridge",,41.368493,-72.987797,WGS84,6082,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: raysimpson 5/6/2020 6:06:31 PM",,,,,,,"in collection",en,,"2020-05-11 23:26:01",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:c75e99bd-49d2-4895-9c01-3213972f4af3,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14341630
14342450,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:c9f85ccd-0516-4b29-a642-c452ac2bc28a,"YPM ENT 829209",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-27,1974,9,27,270,,1974-9-27,"ENT number 829209; lot count 1",,,,,"{ ""irn"": ""1549701"", ""solr_long_lat"": ""-71.610545,41.167635"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Stevens Cove",,41.167635,-71.610545,WGS84,647,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:07:26 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:2f217502-d206-435d-8eec-2f88b2c12fb4,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342450
14342703,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:ca54641a-0b4b-4679-b9a6-6e885cbda742,"YPM ENT 705871",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John S. Ascher",,,,"Animals and Plants: Invertebrates - Insects",,,"Peter C. McCluskey",,1977-09-19,1977,9,19,262,,1977-9-19,"ENT number 705871; lot count 1",,,,,"{ ""irn"": ""1199528"", ""solr_long_lat"": ""-73.032384,41.389638"" }",,,,,,,1,,,,"United States",Connecticut,"New Haven County",,"Seymour-Bethany-Woodbridge corner",,41.389638,-73.032384,WGS84,1917,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: raysimpson 5/6/2020 6:10:40 PM",,,,,,,"in collection",en,,"2020-05-11 23:26:01",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:4ae4ce70-fbba-4e98-9f03-7744317f5b4a,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14342703
14347148,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:d072c095-03dc-41f6-b820-f73ea4209e20,"YPM ENT 705883",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-20,1974,9,20,263,,1974-9-20,"ENT number 705883; lot count 1",,,,,"{ ""irn"": ""1199547"", ""solr_long_lat"": ""-71.579292,41.189991"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Rodman's Hollow",,41.189991,-71.579292,WGS84,6296,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:06:07 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:64af32d7-255f-4dec-bc81-773a3ac4adde,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14347148
14351009,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:d5c29ce9-dce1-420d-8ff5-32ba5025552a,"YPM ENT 705877",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-27,1974,9,27,270,,1974-9-27,"ENT number 705877; lot count 1",,,,,"{ ""irn"": ""1199542"", ""solr_long_lat"": ""-71.577557,41.232603"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Sandy Point dunes",,41.232603,-71.577557,WGS84,602,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:07:11 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:2ff38824-d214-4fed-ac00-c52462121994,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14351009
14352896,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:d85eb412-59b9-4562-a8a9-8507ca278aa4,"YPM ENT 705872",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,"John S. Ascher",,,,"Animals and Plants: Invertebrates - Insects",,,"Gretchen A. Meyer",,1982-10-03,1982,10,3,276,,1982-10-3,"ENT number 705872; lot count 1",,,,,"{ ""irn"": ""1199532"", ""solr_long_lat"": ""-72.885102,41.433153"" }",,,,,,,1,,,,"United States",Connecticut,"New Haven County",,"Sleeping Giant State Park",,41.433153,-72.885102,WGS84,2825,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: raysimpson 5/1/2020 8:23:18 PM",,,,,,,"in collection",en,,"2020-05-11 23:26:01",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:ddc2e857-c5bc-41de-81f0-e2720b9eb056,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14352896
14308505,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:9a60b6bc-6fc7-474c-a37b-1e097e00b8d4,"YPM ENT 705891",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-28,1974,9,28,271,,1974-9-28,"ENT number 705891; lot count 1",,,,,"{ ""irn"": ""1199552"", ""solr_long_lat"": ""-71.579292,41.189991"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Rodman's Hollow",,41.189991,-71.579292,WGS84,6296,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:06:07 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5107a4ab-e5b2-4ffa-9b94-468fa0d718ad,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14308505
14371556,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:f2b07a8e-f64c-4059-985d-a49f2247271e,"YPM ENT 829206",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Paul S. Miliotis",,1979-09-28,1979,9,28,271,,1979-9-28,"ENT number 829206; lot count 1",,,,,"{ ""irn"": ""1549698"", ""solr_long_lat"": ""-71.740551,41.7912807"" }",,,,,,,1,,,,"United States","Rhode Island","Providence County",,Foster,,41.7912807,-71.740551,WGS84,8388,,,"digital resource",VertNet,,"VertNet georeference match, 6 Feb 2015, LFG",,,,,,,"in collection",en,,"2015-12-06 11:47:16",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:60c23ed3-bf4b-4963-ab5d-5ada5536f732,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14371556
14380784,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:ffb406bc-ec33-4b5d-91bb-6b79969b5283,"YPM ENT 829208",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-27,1974,9,27,270,,1974-9-27,"ENT number 829208; lot count 1",,,,,"{ ""irn"": ""1549700"", ""solr_long_lat"": ""-71.594223,41.17177"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Mouwneit Hill",,41.17177,-71.594223,WGS84,448,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:04:03 PM",55,,,,,"55 m","in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:5225daaa-5978-4359-a9e5-4bc22875c446,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14380784
14217293,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:1b5aa81a-3bfe-489b-9ca2-61859b3773a5,"YPM ENT 705888",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-28,1974,9,28,271,,1974-9-28,"ENT number 705888; lot count 1",,,,,"{ ""irn"": ""1199554"", ""solr_long_lat"": ""-71.579292,41.189991"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Rodman's Hollow",,41.189991,-71.579292,WGS84,6296,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:06:07 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:4cf0e39f-1bea-4861-9018-887acb1ed443,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14217293
14200853,YPM,ENT,YPM,eebda952-05ec-474e-833e-1a2085294977,PreservedSpecimen,urn:uuid:045a49a1-2b0e-4aca-81cd-c88ee8bf65fc,"YPM ENT 705882",,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,"Andrena asteris",169808,"Robertson, 1891",Andrena,asteris,,,,,,,"Animals and Plants: Invertebrates - Insects",,,"Charles L. Remington",,1974-09-28,1974,9,28,271,,1974-9-28,"ENT number 705882; lot count 1",,,,,"{ ""irn"": ""1199549"", ""solr_long_lat"": ""-71.579292,41.189991"" }",,,,,,,1,,,,"United States","Rhode Island","Washington County",,"Block Island, Rodman's Hollow",,41.189991,-71.579292,WGS84,6296,,,"digital resource",GEOLocate,,"COGE georeferencing spring 2020: aidanhoulihan 6/21/2020 6:06:07 PM",,,,,,,"in collection",en,,"2020-12-23 21:50:47",http://creativecommons.org/publicdomain/zero/1.0/,"Yale University",,urn:uuid:727725ee-71b2-499f-8d00-4c78928ea9a0,https://scan-bugs.org:443/portal/collections/individual/index.php?occid=14200853
